family,size,lr,beta,dpo_step,elapsed_time_sec,ARC-C,GPQA,GSM8K,HellaSwag,PIQA,TruthfulQA,IFEval,Arena-Hard,MT-Bench,AlpacaEval,ELO,Z-Static,Z-Dynamic,Z-All
llama,3b,1e-06,0.02,2031,14462.2,54.09556313993175,24.747474747474747,47.23275208491281,77.7733519219279,77.09466811751903,41.84959799688336,71.21886594236626,60.2,76.24113475177306,0.8964405536046741,765.9248110596734,-0.8110235289377632,-1.277408158680985,-0.9806179397534801
llama,3b,1e-06,0.04,200,1424.4,53.412969283276446,24.747474747474747,45.79226686884003,76.96673969328819,77.47551686615887,41.01712040803695,72.7388329632043,55.266666666666666,57.615894039735096,0.4896270690637102,648.1425548897384,-0.3856365108949375,-0.9802812310174808,-0.6018709545758623
llama,3b,1e-06,0.04,400,2848.8,54.01023890784983,24.24242424242424,47.005307050796056,77.35510854411471,76.82263329706203,41.41580273465839,70.57064145356543,60.66666666666666,71.98581560283688,0.4105787655074604,671.2538703363655,-1.0122229952353918,-1.2095520732383187,-1.0839790236000924
llama,3b,1e-06,0.04,600,4273.2,53.92491467576792,25.75757575757576,47.61182714177407,77.40489942242581,77.20348204570186,41.61061056715943,71.7134425546439,58.53333333333333,71.32867132867133,0.6265577488121904,691.9678877905025,-0.5571899745709994,-1.4902808421139482,-0.8964957445866172
llama,3b,1e-06,0.04,800,5697.6,54.01023890784983,25.75757575757576,47.15693707354056,77.60406293567019,77.14907508161045,41.65656227878344,70.09479292721092,60.93333333333333,77.77777777777779,0.8943016097573102,738.0467653718337,-0.763975338276533,-1.3170229773947544,-0.9650835706831589
llama,3b,1e-06,0.04,1000,7122.0,54.18088737201365,26.262626262626267,47.08112206216831,77.5542720573591,77.25788900979326,41.72181173385192,71.90703998723387,62.56666666666666,78.01418439716312,0.7165276488134761,709.4867461213778,-0.5729323012773477,-1.1474500149940015,-0.7818478335379492
llama,3b,1e-06,0.04,1200,8546.4,54.18088737201365,25.252525252525253,47.83927217589083,77.64389563831907,77.20348204570186,41.738774892240905,71.57231700776163,60.93333333333332,76.64233576642336,0.7892154251606411,717.0805719965629,-0.6160088028131864,-1.494836979643205,-0.9355826852968295
llama,3b,1e-06,0.04,1400,9970.8,54.26621160409556,26.767676767676768,47.005307050796056,77.62397928699463,77.09466811751903,41.70863467164962,71.99696804478782,60.1,77.30496453900709,0.4185881440136343,731.9507792735467,-0.6407668969292732,-1.4858125121131636,-0.948056211541597
llama,3b,1e-06,0.04,1600,11395.3,54.09556313993175,25.252525252525253,48.21834723275209,77.61402111133239,77.14907508161045,41.71703834775366,71.48238895020768,60.1,78.01418439716312,0.7674202532546135,711.5665930054306,-0.6511241678912523,-1.3580344341310444,-0.9081824465239038
llama,3b,1e-06,0.04,1800,12819.7,54.09556313993175,26.262626262626267,47.08112206216831,77.60406293567019,76.93144722524482,41.76197421152765,72.45907525366029,60.73333333333333,69.8581560283688,0.8835705498536572,732.8774738708355,-0.7533625348305423,-1.618023074008002,-1.0677845490768911
llama,3b,1e-06,0.04,2000,14244.1,54.18088737201365,24.747474747474747,48.14253222137984,77.61402111133239,76.98585418933624,41.782468479100245,72.82128086809665,60.53333333333333,78.47222222222221,0.7033262819025909,742.842443854088,-0.5546122475211425,-1.2809910198216057,-0.818749982903129
llama,3b,1e-06,0.04,2031,14464.9,54.35153583617748,26.262626262626267,48.29416224412434,77.58414658434575,77.04026115342764,41.76128777820966,70.56565468512436,59.33333333333333,77.6595744680851,0.5037707555921128,711.9417719102806,-0.5520698340549861,-1.4732468881772287,-0.8870433082812561
llama,3b,2e-06,0.01,200,1421.2,53.92491467576792,26.767676767676768,47.83927217589083,77.64389563831907,77.09466811751903,41.497804056207485,72.42909923447563,60.23333333333333,70.0,0.6067800998746146,722.1064059195885,0.24199958576451455,-0.2886688545766882,0.049029243822258976
llama,3b,2e-06,0.01,400,2842.4,55.11945392491467,25.252525252525253,48.21834723275209,78.50029874526987,77.09466811751903,43.35759304295122,67.49319583150485,74.69999999999999,86.07142857142858,3.581083449268037,855.8686358184392,-0.10354217440785472,0.7248805730765001,0.1977024610410016
llama,3b,2e-06,0.01,600,4263.6,55.88737201365189,24.24242424242424,48.21834723275209,78.73929496116313,77.14907508161045,43.92916090954671,65.99943704925154,73.36666666666666,87.13235294117648,4.375589802477466,875.3772437287846,-0.19447592609461295,0.8471487290652184,0.18429667578168935
llama,3b,2e-06,0.01,800,5684.8,55.88737201365189,26.262626262626267,47.83927217589083,78.80900219079865,77.04026115342764,44.08647340808285,66.5214962964933,75.6,87.14285714285714,4.639382516819706,889.4368850430652,-0.11196461766675349,1.031729651810526,0.3039242075977117
llama,3b,2e-06,0.01,1000,7106.0,55.88737201365189,26.262626262626267,48.52160727824109,78.97829117705636,76.76822633297063,44.14597846001119,65.75962889577433,75.36666666666667,85.35714285714285,4.809718662939668,897.0431483787497,-0.3095487643936473,0.8781976719508328,0.12235903064070909
llama,3b,2e-06,0.01,1200,8527.2,55.71672354948806,25.75757575757576,48.29416224412434,78.87870942043418,76.82263329706203,44.04403765171161,64.64929719810104,75.86666666666666,86.20689655172413,4.434288002291858,926.454040738994,-0.2836239824558217,1.146786293699889,0.23652520887352768
llama,3b,2e-06,0.01,1400,9948.4,56.31399317406144,25.252525252525253,48.369977255496586,78.90858394742082,76.87704026115343,44.110102969855454,65.30250845534293,76.4,85.29411764705883,4.526679386797965,899.4501997394609,-0.23043946630983347,0.8865735845423883,0.17574709763642904
llama,3b,2e-06,0.01,1600,11369.6,55.80204778156996,25.75757575757576,47.536012130401815,78.91854212308304,77.36670293797606,44.13798253056908,66.29293607627761,77.0,88.48920863309353,5.120069158372316,895.004066811444,-0.163330838933436,1.1901975575790422,0.3288613052529197
llama,3b,2e-06,0.01,1800,12790.7,55.972696245733786,25.252525252525253,48.824867323730096,78.86875124477196,77.04026115342764,44.07892727514439,65.59351409814846,75.76666666666667,84.85915492957746,5.013576881539236,887.5377792558186,-0.2209274048266939,0.8301484733104088,0.16128200540497978
llama,3b,2e-06,0.01,2000,14211.9,56.058020477815695,24.747474747474747,48.59742228961335,78.96833300139414,76.98585418933624,43.99521648474355,65.13639365771708,76.23333333333332,89.85507246376811,4.67075759962742,880.9530603517305,-0.19546071891627445,1.1982091366531364,0.31132831947260226
llama,3b,2e-06,0.01,2031,14432.2,56.058020477815695,25.252525252525253,48.9764973464746,78.89862577175862,77.20348204570186,44.05194157707269,66.04814115435931,76.73333333333333,85.97122302158273,4.703660812281082,907.1099605781408,-0.035419590269709644,1.0898261358838144,0.37376067378611727
llama,3b,2e-06,0.02,200,1421.7,54.18088737201365,24.747474747474747,46.6262319939348,77.53435570603465,77.20348204570186,41.5309883413978,71.4686476327256,60.96666666666666,70.50359712230215,0.4190205103803351,715.6892266554561,-0.26030256213284847,-0.3072547979886566,-0.27737610244405136
llama,3b,2e-06,0.02,400,2843.5,55.11945392491467,26.262626262626267,48.29416224412434,78.28121888070105,77.09466811751903,43.01386800078031,69.07438928709158,69.66666666666666,85.61151079136691,2.5708592877865364,817.7392030372122,0.07550174589697255,0.2733479860043514,0.14744583320874668
llama,3b,2e-06,0.02,600,4265.2,55.54607508532423,25.75757575757576,48.59742228961335,78.42063333997211,76.93144722524482,43.73307525813754,68.77712247946559,72.69999999999999,83.33333333333334,3.599835288805517,898.3597175078021,-0.11476725419462237,0.6237404054430336,0.15378098567361617
llama,3b,2e-06,0.02,800,5686.9,55.972696245733786,22.727272727272727,49.05231235784686,78.58992232622984,77.14907508161045,43.95739213852615,67.89036423356694,73.83333333333333,81.72413793103448,3.2604624645364955,886.5862343178762,-0.19231750176443657,0.3587266046188603,0.008062173284035003
llama,3b,2e-06,0.02,1000,7108.7,56.058020477815695,24.24242424242424,49.35557240333586,78.64967138020315,77.20348204570186,43.89169832260458,68.52983417332676,73.36666666666666,87.41258741258741,3.760270330122672,876.9239038708841,0.005292039250918114,0.6994440148339025,0.25771093946291246
llama,3b,2e-06,0.02,1200,8530.4,55.71672354948806,25.252525252525253,48.74905231235785,78.65962955586537,77.14907508161045,44.02229490658595,68.48611683666006,71.5,83.09352517985612,3.84142939986985,879.7892520417711,0.03445935549904866,0.45472286258892375,0.187282448986276
llama,3b,2e-06,0.02,1400,9952.1,56.22866894197952,24.747474747474747,48.44579226686884,78.6297550288787,77.20348204570186,44.05281429585082,67.58561727327934,74.46666666666667,84.35374149659864,4.640743477461351,854.1725212179517,-0.04289859163318478,0.5936002377403654,0.1885555281390153
llama,3b,2e-06,0.02,1600,11373.8,55.88737201365189,24.747474747474747,49.20394238059136,78.60983867755427,76.93144722524482,43.99203127298252,68.24132191474177,72.39999999999999,85.5072463768116,3.0089230659252872,872.8573653634134,-0.17687521214132937,0.4628706920144947,0.055759662097152086
llama,3b,2e-06,0.02,1800,12795.6,56.058020477815695,24.24242424242424,48.90068233510235,78.53017327225652,77.36670293797606,43.994120171605495,68.86455715279902,74.39999999999999,89.47368421052632,4.467964383037632,866.3840655298842,-0.039192273874726305,0.832892662030045,0.277929520999736
llama,3b,2e-06,0.02,2000,14217.3,55.972696245733786,25.75757575757576,48.824867323730096,78.60983867755427,77.31229597388466,44.02636461701921,67.68053209927436,72.26666666666667,84.61538461538461,4.006850464082455,865.8324350679544,0.21236603532411344,0.5568540573434981,0.337634406967526
llama,3b,2e-06,0.02,2031,14437.7,55.88737201365189,24.747474747474747,49.58301743745261,78.56004779924318,77.09466811751903,44.03900445218048,67.13974476610949,72.63333333333333,86.07142857142858,3.42817377319691,856.4758395191399,-0.052095515613360344,0.5854282444661689,0.1797313062337412
llama,3b,2e-06,0.04,200,1422.0,54.01023890784983,24.24242424242424,46.24715693707354,77.52439753037244,76.98585418933624,41.53055744200407,71.18013537414062,57.266666666666666,70.94594594594594,0.452618496552577,722.1118916923384,-0.6548624919753581,-0.3953456958940633,-0.5604927479457964
llama,3b,2e-06,0.04,400,2844.1,54.69283276450512,23.737373737373737,48.824867323730096,77.89285002987452,77.25788900979326,42.682744430835896,69.28920818982522,66.6,82.14285714285714,1.240023550936435,804.2442495027582,-0.08717956515150181,-0.16785973349933436,-0.11651780818707726
llama,3b,2e-06,0.04,600,4266.1,55.11945392491467,24.24242424242424,48.9764973464746,78.31109340768772,77.09466811751903,43.29796562324819,70.42951590668316,68.06666666666666,84.35374149659864,1.8502008623303807,822.7737095482513,-0.09202370004779324,0.018788810581771117,-0.051728241637042566
llama,3b,2e-06,0.04,800,5688.1,55.37542662116041,24.747474747474747,49.50720242608037,78.22146982672774,76.98585418933624,43.495681831560645,69.85498477373369,71.16666666666666,85.46099290780141,2.2631373251409603,823.1204611704732,-0.07605677651271041,0.15873938968350743,0.00932364755864152
llama,3b,2e-06,0.04,1000,7110.2,55.46075085324232,23.737373737373737,48.824867323730096,78.34096793467437,77.04026115342764,43.65574693351112,69.98863016795435,71.7,85.66433566433567,2.77244242661871,800.4454749044335,-0.29741828427778144,0.16558501832774092,-0.12905344696668242
llama,3b,2e-06,0.04,1200,8532.2,55.46075085324232,25.252525252525253,48.6732373009856,78.27126070503884,77.04026115342764,43.61611063382895,70.34208123334975,68.46666666666667,84.15492957746478,1.9930669045979368,845.9985950189778,-0.09813516001374376,0.07831009089241292,-0.033973250593323144
llama,3b,2e-06,0.04,1400,9954.2,55.11945392491467,25.75757575757576,49.05231235784686,78.24138617805218,76.98585418933624,43.62994444879267,69.80877405284646,70.56666666666666,85.61151079136691,2.7308693146096585,862.908385655568,-0.10324024633420592,0.314214200457154,0.048561370680834035
llama,3b,2e-06,0.04,1600,11376.2,55.46075085324232,26.262626262626267,48.9764973464746,78.23142800238996,77.04026115342764,43.65862856953071,69.79503273536439,70.53333333333333,88.46153846153845,3.036628803839513,811.8644354285433,-0.015713156652381103,0.332016609721164,0.1107340311198171
llama,3b,2e-06,0.04,1800,12798.3,55.631399317406135,25.252525252525253,49.27975739196361,78.29117705636327,77.04026115342764,43.65741510663791,70.05107559054422,71.16666666666666,84.64285714285714,1.9634788069379303,829.705790665014,-0.0772263563244268,0.008179867031384146,-0.04616954783140465
llama,3b,2e-06,0.04,2000,14220.3,55.71672354948806,24.747474747474747,48.44579226686884,78.3011352320255,77.04026115342764,43.60552896353295,70.89162311555562,67.7,85.61151079136691,2.318756758490602,821.8120738279791,-0.050716314561625224,0.007310254545051869,-0.029615743977379008
llama,3b,2e-06,0.04,2031,14440.7,55.37542662116041,24.747474747474747,48.52160727824109,78.3608842859988,77.04026115342764,43.53080649771102,69.74882201447714,72.0,82.08955223880598,2.4131205688472304,858.2921627066862,-0.23315758309262544,0.16058600712781845,-0.0899780957397368
llama,3b,4e-06,0.01,200,1421.7,55.631399317406135,25.252525252525253,48.21834723275209,78.77912766381199,76.98585418933624,43.87935547980874,66.68511770989862,73.5,85.0,3.9580984305720297,949.859521245776,0.3931027923165937,1.813754728235107,0.9097034962869621
llama,3b,4e-06,0.01,400,2843.4,56.31399317406144,28.28282828282828,49.35557240333586,79.48615813582953,77.31229597388466,44.27624043312714,68.27129793392643,76.26666666666667,88.57142857142857,5.856930027924593,923.52582049251,1.1614060887567728,1.3396270082131911,1.2262136958318341
llama,3b,4e-06,0.01,600,4265.1,56.8259385665529,27.77777777777778,49.12812736921911,79.49611631149173,77.58433079434167,44.51666151639883,68.28503925140849,75.46666666666667,85.66433566433567,5.246207837899767,897.947267243156,1.1544890825028222,1.049947061961181,1.1164738023058618
llama,3b,4e-06,0.01,800,5686.8,56.74061433447098,27.27272727272727,48.6732373009856,79.53594901414061,77.74755168661589,44.36845325594769,66.56521363316001,77.43333333333332,85.46099290780141,6.199673715681268,901.361183033944,0.7440913190467852,1.2382226963400087,0.923775456244321
llama,3b,4e-06,0.01,1000,7108.5,57.08191126279864,27.77777777777778,48.90068233510235,79.61561441943836,77.52992383025027,44.47259102587367,68.43741273155229,73.89999999999999,82.97101449275362,5.759733291535343,899.2589394842964,0.9071515187383391,0.8311457863943723,0.8795130706132602
llama,3b,4e-06,0.01,1200,8530.2,57.25255972696246,26.767676767676768,49.35557240333586,79.54590718980283,77.52992383025027,44.36116922852851,66.39909883553416,74.93333333333334,83.21167883211679,6.599299991963455,912.7620162578326,0.8570178205380997,1.0644500855097312,0.9324477350732384
llama,3b,4e-06,0.01,1400,9951.9,56.91126279863481,28.78787878787879,49.50720242608037,79.53594901414061,77.47551686615887,44.26454315214233,67.41950247565349,73.93333333333334,87.59124087591242,5.869963724375988,930.3712992725336,1.0095408405225574,1.2268334996361392,1.088556352927496
llama,3b,4e-06,0.01,1600,11373.6,56.996587030716725,27.77777777777778,49.58301743745261,79.67536347341168,77.63873775843308,44.259321057447806,67.8279188109771,73.1,84.39716312056737,5.97428857655734,896.075104901428,1.0407038328258542,0.9158134011406533,0.9952891303948722
llama,3b,4e-06,0.01,1800,12795.4,57.08191126279864,27.27272727272727,49.27975739196361,79.61561441943836,77.9107725788901,44.258097933830186,67.7592122235668,75.36666666666667,83.45070422535211,5.752464566918873,938.6217260113096,0.9282976425590463,1.040525786177434,0.9691078766020965
llama,3b,4e-06,0.01,2000,14217.1,57.16723549488054,27.27272727272727,48.74905231235785,79.75502887870942,77.74755168661589,44.286473043660905,67.10976874692483,75.16666666666666,83.92857142857143,5.750401753299092,877.0697161917396,0.9641551290290448,0.9289076256754406,0.9513378550822796
llama,3b,4e-06,0.01,2031,14437.4,57.25255972696246,28.28282828282828,49.27975739196361,79.60565624377614,77.9107725788901,44.27093992540606,67.99902037704402,73.93333333333332,84.05797101449275,7.152872015615931,879.6258478598817,1.1322109419623951,1.006666806842798,1.0865585291916324
llama,3b,4e-06,0.02,200,1422.2,55.37542662116041,24.747474747474747,48.29416224412434,78.42063333997211,77.31229597388466,43.41538442787937,68.87580508606055,72.63333333333333,85.5072463768116,2.5693792188122906,865.0395110690018,0.5531390162013892,1.2912073645034867,0.8215275064930609
llama,3b,4e-06,0.02,400,2844.4,56.39931740614335,26.262626262626267,47.91508718726308,79.18741286596295,77.14907508161045,44.32966866090573,67.13099021706849,73.49999999999999,84.53237410071942,5.287093211937279,904.9106665245166,0.41267758872416493,0.9729038252488331,0.6163962201876806
